"","HHID_panel","tempo","income2010","DSR2010","assets2010","DAR2010","income2016","DSR2016","assets2016","DAR2016","income2020","DSR2020","assets2020","DAR2020","cat_assets_b","cat_DAR_b","cat_DSR_b","cat_income_b","cat_assets_b","cat_DAR_b","cat_DSR_b","cat_income_b","clust"
"442","MAN16",1,36,0.38611111,214,0.17289719,42.531643,0.55239153,230.75949,0.38438284,46.358696,0.75747073,318.47827,0.54289418,"Sta","Inc","Inc","Inc","cat_assets_b_Sta","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","4"
"443","MAN16",2,36,0.38611111,214,0.17289719,42.531643,0.55239153,230.75949,0.38438284,46.358696,0.75747073,318.47827,0.54289418,"Inc","Inc","Inc","Sta","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Sta","3"
"444","MAN17",1,39,0.20846154,119.5,1.121339,132.91139,0.16253442,69.113922,1.1444871,35,0.069875777,149.45653,0.037469089,"Dec","Sta","Dec","Inc","cat_assets_b_Dec","cat_DAR_b_Sta","cat_DSR_b_Dec","cat_income_b_Inc","2"
"445","MAN17",2,39,0.20846154,119.5,1.121339,132.91139,0.16253442,69.113922,1.1444871,35,0.069875777,149.45653,0.037469089,"Inc","Dec","Dec","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","4"
"446","MAN18",1,169,0.14603551,600.5,0.10990841,159.3671,0.2765696,614.11389,0.25760692,111.84782,0.36227712,200,0.61299998,"Sta","Inc","Inc","Sta","cat_assets_b_Sta","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Sta","3"
"447","MAN18",2,169,0.14603551,600.5,0.10990841,159.3671,0.2765696,614.11389,0.25760692,111.84782,0.36227712,200,0.61299998,"Dec","Inc","Inc","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"448","MAN19",1,161,2.3518634,815.5,1.4101777,123.32279,1.050776,1191.1393,1.2487205,37.934784,2.2731507,272.82608,3.3655138,"Inc","Dec","Dec","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","4"
"449","MAN19",2,161,2.3518634,815.5,1.4101777,123.32279,1.050776,1191.1393,1.2487205,37.934784,2.2731507,272.82608,3.3655138,"Dec","Inc","Inc","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"450","MAN2",1,70,0.67457861,695.5,0.29475197,126.58228,0.43342254,667.02533,0.23252492,54.347828,0.057373069,217.5,0.39954025,"Sta","Dec","Dec","Inc","cat_assets_b_Sta","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"451","MAN2",2,70,0.67457861,695.5,0.29475197,126.58228,0.43342254,667.02533,0.23252492,54.347828,0.057373069,217.5,0.39954025,"Dec","Inc","Dec","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Dec","4"
"452","MAN20",1,71,0.041971833,128,0.4921875,872.65826,0.012953293,253.03796,0.57501251,29.673912,0.10758888,245.10869,0.23948559,"Inc","Inc","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"453","MAN20",2,71,0.041971833,128,0.4921875,872.65826,0.012953293,253.03796,0.57501251,29.673912,0.10758888,245.10869,0.23948559,"Sta","Dec","Inc","Dec","cat_assets_b_Sta","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"454","MAN21",1,44,0.44425002,111,0.3918919,41.012661,0.43956575,177.97469,0.7821337,46.304348,1.1801939,147.01086,1.4454713,"Inc","Inc","Sta","Sta","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Sta","cat_income_b_Sta","3"
"455","MAN21",2,44,0.44425002,111,0.3918919,41.012661,0.43956575,177.97469,0.7821337,46.304348,1.1801939,147.01086,1.4454713,"Dec","Inc","Inc","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","4"
"456","MAN22",1,37,0.66437662,111,0.65765768,76.911392,0.16741042,472.72153,0.19419467,41.902172,0.51962185,247.28261,0.48567912,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"457","MAN22",2,37,0.66437662,111,0.65765768,76.911392,0.16741042,472.72153,0.19419467,41.902172,0.51962185,247.28261,0.48567912,"Dec","Inc","Inc","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"458","MAN23",1,53,0.08624313,194.5,0.082262211,28.481012,0,7.278481,7.8313046,42.5,0.6082539,152.71739,0.40859786,"Dec","Inc","Dec","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Dec","4"
"459","MAN23",2,53,0.08624313,194.5,0.082262211,28.481012,0,7.278481,7.8313046,42.5,0.6082539,152.71739,0.40859786,"Inc","Dec","Sta","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Sta","cat_income_b_Inc","2"
"460","MAN24",2,NA,NA,NA,NA,73.544304,0.23324941,113.6076,1.1363677,49.130436,0.54646301,230.10869,0.4106755,"Inc","Dec","Inc","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"461","MAN25",1,31.799999,0.49456912,78,0.83333325,149.3671,0.23081732,5.1265826,24.070616,64.239128,0.39602816,276.41306,0.30353126,"Dec","Inc","Dec","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"462","MAN25",2,31.799999,0.49456912,78,0.83333325,149.3671,0.23081732,5.1265826,24.070616,64.239128,0.39602816,276.41306,0.30353126,"Inc","Dec","Inc","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"463","MAN26",1,97.5,0.097435907,48,1.1666666,75.949364,0.041666672,11.962025,1.9060318,64.130432,0.069165178,211.25,0.19786982,"Dec","Inc","Dec","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Dec","4"
"464","MAN26",2,97.5,0.097435907,48,1.1666666,75.949364,0.041666672,11.962025,1.9060318,64.130432,0.069165178,211.25,0.19786982,"Inc","Dec","Inc","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"465","MAN27",2,NA,NA,NA,NA,144,0.035821024,220.12657,0.13810237,27.01087,1.9915707,280.16306,0.41868478,"Inc","Inc","Inc","Dec","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"466","MAN28",1,38,2.6692781,127,1.4015749,360.05063,0.28460604,950.75946,0.46604848,91.08696,0.38819209,194.18477,1.5670642,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"467","MAN28",2,38,2.6692781,127,1.4015749,360.05063,0.28460604,950.75946,0.46604848,91.08696,0.38819209,194.18477,1.5670642,"Dec","Inc","Inc","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"468","MAN3",2,NA,NA,NA,NA,75.949364,0.63562256,201.58228,1.1667693,562.93481,0.052057542,819.56525,0.3442069,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"469","MAN30",2,NA,NA,NA,NA,171.89874,0.051380102,193.60759,1.8961034,15,2.5250175,222.44565,2.1794088,"Inc","Inc","Inc","Dec","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"470","MAN31",1,173,0.039884392,60,1.1333333,21.075949,0.08839485,146.39241,0.36750537,15.108695,1.1795801,226.35869,0.28848022,"Inc","Dec","Inc","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"471","MAN31",2,173,0.039884392,60,1.1333333,21.075949,0.08839485,146.39241,0.36750537,15.108695,1.1795801,226.35869,0.28848022,"Inc","Dec","Inc","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"472","MAN32",1,27,2.1648912,190,0.35263157,26.13924,0.90975076,139.24051,0.62338185,34.02174,1.1333022,149.78261,1.1276342,"Dec","Inc","Dec","Sta","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Sta","3"
"473","MAN32",2,27,2.1648912,190,0.35263157,26.13924,0.90975076,139.24051,0.62338185,34.02174,1.1333022,149.78261,1.1276342,"Sta","Inc","Inc","Inc","cat_assets_b_Sta","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","4"
"474","MAN33",1,33,0.26363635,176,0.44602272,200,0.15822785,48.101265,1.7109739,173.91304,0.0075961826,202.71739,0.11395174,"Dec","Inc","Dec","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"475","MAN33",2,33,0.26363635,176,0.44602272,200,0.15822785,48.101265,1.7109739,173.91304,0.0075961826,202.71739,0.11395174,"Inc","Dec","Dec","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","4"
"476","MAN34",1,69,0.11949275,145,0.37241378,4.9367089,4.1243024,72.658226,1.9144425,5.6521735,3.0318639,91.739136,0.71398091,"Dec","Inc","Inc","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"477","MAN34",2,69,0.11949275,145,0.37241378,4.9367089,4.1243024,72.658226,1.9144425,5.6521735,3.0318639,91.739136,0.71398091,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"478","MAN36",1,98,0.045816325,145,0.2137931,104.43038,0.45715478,601.96204,0.24187572,NA,NA,NA,NA,"Inc","Inc","Inc","Sta","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Sta","3"
"479","MAN37",1,55,0.81772196,130,0.49230769,135.75949,0.12788755,10.253165,5.24716,38.04348,0.27315816,238.64131,0.30715555,"Dec","Inc","Dec","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"480","MAN37",2,55,0.81772196,130,0.49230769,135.75949,0.12788755,10.253165,5.24716,38.04348,0.27315816,238.64131,0.30715555,"Inc","Dec","Inc","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"481","MAN38",1,45,0.20666668,114,0.59210527,168.03798,0.0684622,12.310127,2.648226,27.173914,0,247.85326,0.076658264,"Dec","Inc","Dec","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"482","MAN38",2,45,0.20666668,114,0.59210527,168.03798,0.0684622,12.310127,2.648226,27.173914,0,247.85326,0.076658264,"Inc","Dec","Dec","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","4"
"483","MAN39",1,33,1.2256061,108,0.55092591,89.620255,0.15889829,141.4557,0.64896643,14.945652,0.79090911,121.46739,0.25438926,"Inc","Inc","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"484","MAN39",2,33,1.2256061,108,0.55092591,89.620255,0.15889829,141.4557,0.64896643,14.945652,0.79090911,121.46739,0.25438926,"Dec","Dec","Inc","Dec","cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"485","MAN4",2,NA,NA,NA,NA,31.898735,0.8056739,166.55063,0.45571727,38.423912,1.0371457,227.93478,0.62166905,"Inc","Inc","Inc","Inc","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","4"
"486","MAN40",2,NA,NA,NA,NA,34.556961,0.39724526,103.41772,1.1023257,29.51087,0.93257028,259.72827,0.55866081,"Inc","Dec","Inc","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"487","MAN41",1,33,0.15909091,88,0.47727272,132.65823,0.37309006,624.49365,0.3921577,8.804348,3.75737,267.66306,0.91196752,"Inc","Dec","Inc","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Inc","4"
"488","MAN41",2,33,0.15909091,88,0.47727272,132.65823,0.37309006,624.49365,0.3921577,8.804348,3.75737,267.66306,0.91196752,"Dec","Inc","Inc","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"489","MAN42",1,37,0.2027027,349.5,0.18597998,153.41772,0.056270629,619.62024,0.41896632,247.93478,0.19549446,859.56519,0.68918574,"Inc","Inc","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"490","MAN42",2,37,0.2027027,349.5,0.18597998,153.41772,0.056270629,619.62024,0.41896632,247.93478,0.19549446,859.56519,0.68918574,"Inc","Inc","Inc","Inc","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","4"
"491","MAN43",1,32,1.054522,148,0.68243241,12.278481,1.1984239,28.29114,2.2374496,88.04348,0.42566812,213.80435,0.43544483,"Dec","Inc","Inc","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"492","MAN43",2,32,1.054522,148,0.68243241,12.278481,1.1984239,28.29114,2.2374496,88.04348,0.42566812,213.80435,0.43544483,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"493","MAN44",1,70,0.30571428,411,0.18978101,101.26582,0.091985881,48.607597,1.5367967,259.23914,0.047559876,195.97827,0.54138654,"Dec","Inc","Dec","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"494","MAN44",2,70,0.30571428,411,0.18978101,101.26582,0.091985881,48.607597,1.5367967,259.23914,0.047559876,195.97827,0.54138654,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"495","MAN45",1,57,0.33508769,165,0.18181819,46.708862,0.44178113,395.56961,0.11831041,115.1087,0.38597733,712.28259,0.26028994,"Inc","Dec","Inc","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"496","MAN45",2,57,0.33508769,165,0.18181819,46.708862,0.44178113,395.56961,0.11831041,115.1087,0.38597733,712.28259,0.26028994,"Inc","Inc","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"497","MAN46",1,149,0.0049999999,410,1.0878049,57.721516,0.32549754,60.632912,0.73227561,25.489132,1.9314653,320.38043,0.44915351,"Dec","Dec","Inc","Dec","cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"498","MAN46",2,149,0.0049999999,410,1.0878049,57.721516,0.32549754,60.632912,0.73227561,25.489132,1.9314653,320.38043,0.44915351,"Inc","Dec","Inc","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"499","MAN47",1,38.25,0.72329485,165,0.48484847,44.556965,0.26636273,119.87341,0.73911303,137.93478,0.2178881,291.30435,0.80191046,"Dec","Inc","Dec","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"500","MAN47",2,38.25,0.72329485,165,0.48484847,44.556965,0.26636273,119.87341,0.73911303,137.93478,0.2178881,291.30435,0.80191046,"Inc","Sta","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Sta","cat_DSR_b_Dec","cat_income_b_Inc","2"
"501","MAN48",2,NA,NA,NA,NA,107.34177,0.24617554,247.1519,0.45599487,36.95652,1.16293,255.49348,0.93544459,"Sta","Inc","Inc","Dec","cat_assets_b_Sta","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"502","MAN49",1,33,0.64848483,257,0.21011673,34.177216,0.22937626,47.468353,6.665494,11.608696,3.3401568,317.44565,0.55631572,"Dec","Inc","Dec","Sta","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Sta","3"
"503","MAN49",2,33,0.64848483,257,0.21011673,34.177216,0.22937626,47.468353,6.665494,11.608696,3.3401568,317.44565,0.55631572,"Inc","Dec","Inc","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"504","MAN5",1,45,0.27542222,206,0.18932039,59.822784,0.11446255,49.588608,0.9336822,66.95652,0.28783038,203.96739,0.45693576,"Dec","Inc","Dec","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"505","MAN5",2,45,0.27542222,206,0.18932039,59.822784,0.11446255,49.588608,0.9336822,66.95652,0.28783038,203.96739,0.45693576,"Inc","Dec","Inc","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Inc","4"
"506","MAN50",1,90,0.053333335,100,0.33500001,102.53165,0.058285128,47.341774,1.362433,58.260868,0.065045498,211.25,0.20213018,"Dec","Inc","Sta","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Sta","cat_income_b_Inc","2"
"507","MAN50",2,90,0.053333335,100,0.33500001,102.53165,0.058285128,47.341774,1.362433,58.260868,0.065045498,211.25,0.20213018,"Inc","Dec","Inc","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"508","MAN51",2,NA,NA,NA,NA,79.139244,0.095651433,435.50632,0.25877926,114.83696,1.5300889,931.52173,0.85440844,"Inc","Inc","Inc","Inc","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","4"
"509","MAN52",1,120,0.79500002,525.5,1.2940058,168.35443,0.28677204,448.03799,0.30109051,43.043476,0.066791102,284.23914,0.1818891,"Dec","Dec","Dec","Inc","cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"510","MAN52",2,120,0.79500002,525.5,1.2940058,168.35443,0.28677204,448.03799,0.30109051,43.043476,0.066791102,284.23914,0.1818891,"Dec","Dec","Dec","Dec","cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","4"
"511","MAN6",2,NA,NA,NA,NA,98.70253,0.080289461,398.73419,0.17455237,182.39131,0.23182884,616.25,0.38864097,"Inc","Inc","Inc","Inc","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","4"
"512","MAN7",1,100,0.075109892,67,0.94029844,21.772152,0.39623973,19.49367,2.5957143,NA,NA,NA,NA,"Dec","Inc","Inc","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"513","MAN8",1,36,0.29982069,140,0.32142857,17.721519,2.0766559,120.82278,1.2572131,24,1.4167284,153.64131,0.63589668,"Dec","Inc","Inc","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"514","MAN8",2,36,0.29982069,140,0.32142857,17.721519,2.0766559,120.82278,1.2572131,24,1.4167284,153.64131,0.63589668,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"515","MAN9",1,67,0.058208957,574,0.42682925,125,0.12734097,11.044304,4.3008595,34.782608,0.28437501,257.5,0.12349514,"Dec","Inc","Inc","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","4"
"516","MAN9",2,67,0.058208957,574,0.42682925,125,0.12734097,11.044304,4.3008595,34.782608,0.28437501,257.5,0.12349514,"Inc","Dec","Inc","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"517","MANAM1",1,61,0.020151639,104,0.29615384,131.29747,0.064111836,83.670883,0.42428142,98.043472,0,223.91304,0.0058058249,"Dec","Inc","Inc","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","4"
"518","MANAM1",2,61,0.020151639,104,0.29615384,131.29747,0.064111836,83.670883,0.42428142,98.043472,0,223.91304,0.0058058249,"Inc","Dec","Dec","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","4"
"519","MANAM10",1,124,0.012903226,185.5,0.1768194,50.126579,0,144.24051,0.043677047,206.03261,0.024015982,316.52176,0.10267857,"Dec","Dec","Dec","Dec","cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","4"
"520","MANAM10",2,124,0.012903226,185.5,0.1768194,50.126579,0,144.24051,0.043677047,206.03261,0.024015982,316.52176,0.10267857,"Inc","Inc","Sta","Inc","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Sta","cat_income_b_Inc","2"
"521","MANAM11",2,NA,NA,NA,NA,219.3038,0,863.10126,0.13196598,631.6087,0.051989194,587.55432,0.24048841,"Dec","Inc","Sta","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Sta","cat_income_b_Inc","2"
"522","MANAM12",2,NA,NA,NA,NA,176.07596,0.038778495,290.50632,0.12185622,117.66304,0.10759267,203.09784,0.83014178,"Dec","Inc","Inc","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"523","MANAM13",1,125,0.88688684,412.5,0.5090909,98.227844,0.24855067,197.78481,0.96013433,118.47826,2.4133303,611.90216,1.1452811,"Dec","Inc","Dec","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Dec","4"
"524","MANAM13",2,125,0.88688684,412.5,0.5090909,98.227844,0.24855067,197.78481,0.96013433,118.47826,2.4133303,611.90216,1.1452811,"Inc","Inc","Inc","Inc","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","4"
"525","MANAM14",1,130,0.31117451,427,0.24590164,132.91139,0.58285183,956.3924,0.24477401,0.54347825,30.607538,410.48914,0.16565603,"Inc","Sta","Inc","Sta","cat_assets_b_Inc","cat_DAR_b_Sta","cat_DSR_b_Inc","cat_income_b_Sta","3"
"526","MANAM14",2,130,0.31117451,427,0.24590164,132.91139,0.58285183,956.3924,0.24477401,0.54347825,30.607538,410.48914,0.16565603,"Dec","Dec","Inc","Dec","cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"527","MANAM15",1,96,0.064208336,134.5,0.29888475,66.075951,0.16123758,129.49367,0.5204888,130.43478,0.18746009,293.42392,0.18607889,"Sta","Inc","Inc","Dec","cat_assets_b_Sta","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"528","MANAM15",2,96,0.064208336,134.5,0.29888475,66.075951,0.16123758,129.49367,0.5204888,130.43478,0.18746009,293.42392,0.18607889,"Inc","Dec","Inc","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Inc","4"
"529","MANAM16",1,57,0.1336842,184.5,0.18428184,101.01266,0.23621292,430.31647,0.49916753,81.521736,0.16322246,242.82608,0.15690242,"Inc","Inc","Inc","Inc","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","4"
"530","MANAM16",2,57,0.1336842,184.5,0.18428184,101.01266,0.23621292,430.31647,0.49916753,81.521736,0.16322246,242.82608,0.15690242,"Dec","Dec","Dec","Dec","cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","4"
"531","MANAM17",1,29,0.24137931,147,0.23809524,106.4557,3.0032699,35.253166,13.105206,143.88043,0.297795,504.23914,0.38929942,"Dec","Inc","Inc","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","4"
"532","MANAM17",2,29,0.24137931,147,0.23809524,106.4557,3.0032699,35.253166,13.105206,143.88043,0.297795,504.23914,0.38929942,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"533","MANAM18",2,NA,NA,NA,NA,69.367088,0.28053576,462.08859,0.12313657,168.13043,0.046411689,221.5761,0.17149864,"Dec","Inc","Dec","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"534","MANAM2",1,105,0.26215184,162.5,0.30769232,119.62025,0.092048272,124.17722,0.43325177,28.586956,0,81.684784,0.023260145,"Dec","Inc","Dec","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"535","MANAM2",2,105,0.26215184,162.5,0.30769232,119.62025,0.092048272,124.17722,0.43325177,28.586956,0,81.684784,0.023260145,"Dec","Dec","Dec","Dec","cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","4"
"536","MANAM20",1,115,0.12869565,196.5,0.16284986,215.18988,0.22580214,395.82281,0.91909808,249.91304,0.14267354,549.72827,0.40074345,"Inc","Inc","Inc","Inc","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","4"
"537","MANAM20",2,115,0.12869565,196.5,0.16284986,215.18988,0.22580214,395.82281,0.91909808,249.91304,0.14267354,549.72827,0.40074345,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"538","MANAM21",1,76,0.63522369,333,0.21771772,97.974686,0.18965799,291.64557,0.180013,363.78259,0.042657934,352.01086,0.14118883,"Dec","Dec","Dec","Inc","cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"539","MANAM21",2,76,0.63522369,333,0.21771772,97.974686,0.18965799,291.64557,0.180013,363.78259,0.042657934,352.01086,0.14118883,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"540","MANAM22",1,43,0.16387209,137.5,0.25672728,57.34177,0.070529804,225.94937,0.071254902,53.097824,0.66415733,149.56523,0.54691857,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"541","MANAM22",2,43,0.16387209,137.5,0.25672728,57.34177,0.070529804,225.94937,0.071254902,53.097824,0.66415733,149.56523,0.54691857,"Dec","Inc","Inc","Sta","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Sta","3"
